,entrezgene_id,KEGG_family,KEGG_node,KEGG_subnode
2687,100034646,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2688,100034659,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2689,100149666,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2690,100151309,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2691,100147984,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2692,100003319,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2693,100003441,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2694,100150393,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2695,100329273,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2696,100149675,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2697,100003630,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2698,100001562,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2699,100002324,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2700,100151047,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2701,100150617,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2702,100333348,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2703,100001919,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2704,100001633,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2705,100002481,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2706,100001854,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2707,100330560,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2708,100150810,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2709,795656,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2710,100034645,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2711,100149223,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2712,100034374,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2713,100034377,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2714,100034516,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2715,100331742,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2716,795486,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2717,100034373,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2718,795317,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2719,751748,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2720,792119,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2721,795424,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2722,100034599,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2723,100034381,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2724,100034379,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2725,100034639,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2726,100034380,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2727,795139,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2728,100034601,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2729,795068,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2730,100034600,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2731,794923,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2732,100034543,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2733,100150578,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2734,794359,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2735,794512,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2736,794440,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2737,794997,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2738,100034376,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2739,794579,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2740,794647,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2741,100535889,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2742,100003265,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2743,108179083,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2744,108191509,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2745,108191508,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2746,103911782,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2747,108180247,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2748,110437881,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2749,101886828,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2750,101885329,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2751,110440059,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2752,322485,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2753,794575,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2754,100333455,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2755,503772,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2756,798375,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2757,100536023,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2758,565492,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2759,561935,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2760,793710,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2761,798102,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2762,569893,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2763,559978,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2764,561834,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2765,567289,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2766,449808,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2767,368199,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2768,100004938,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2769,100330960,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2770,30491,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2771,565074,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2772,321046,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2773,494039,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2774,565774,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2775,100000959,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2776,794255,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2777,100535309,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2778,793455,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2779,100007763,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2780,100000095,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2781,569038,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2782,100137117,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2783,100331465,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2784,58032,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2785,569550,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2786,567978,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2787,103909337,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2788,100148183,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2789,101884385,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2790,114550,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2791,405866,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2792,30442,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2793,560081,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2794,100006361,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2795,100538216,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2796,101882535,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2797,567820,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2798,561989,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2799,798737,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2800,110438944,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2801,101883414,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2802,798613,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2803,795753,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2804,100332193,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2805,561898,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2806,100002715,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2807,353221,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2808,100034412,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2809,353151,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2810,353152,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2811,353153,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2812,286833,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2813,286835,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2814,286834,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2815,100536406,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2816,407657,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2817,100272161,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2818,557276,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2819,566750,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2820,569960,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2821,368264,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2822,100002108,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2823,561324,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2824,570189,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2825,559950,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2826,560955,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2827,561565,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2828,30281,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2829,30211,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2830,793668,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2831,30714,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2832,30713,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2833,795311,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2834,449010,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2835,100003852,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2836,30717,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2837,100002786,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2838,563766,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2839,571123,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2840,556451,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2841,101884890,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2842,569344,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2843,368228,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2844,360136,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2845,414850,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2846,394236,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2847,100529086,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2848,30509,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2849,336529,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2850,360139,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2851,65088,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2852,402851,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2853,556532,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2854,798385,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2855,100149491,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2856,101886159,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2857,613239,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2858,561260,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2859,352920,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2860,100001530,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2861,796298,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2862,326018,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2863,565781,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2864,793347,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2865,751721,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2866,568254,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2867,557645,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2868,100333578,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2869,560530,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2870,100333697,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2871,100334518,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2872,566989,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2873,406588,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2874,110439889,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2875,555634,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2876,564017,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2877,100003539,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2878,100002125,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2879,100320280,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2880,569642,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2881,555482,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2882,559201,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2883,100333270,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2884,402853,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2885,405774,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2886,100884159,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2887,559133,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2888,794519,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2889,100334958,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2890,110440145,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2891,352922,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2892,555939,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2893,571591,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2894,100151502,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2895,100534787,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2896,100004053,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2897,100007585,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2898,325881,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2899,322691,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2900,65223,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2901,571079,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2902,100535672,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2903,100141339,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2904,565078,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2905,103908930,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2906,474322,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2907,560086,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2908,560023,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2909,558477,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2910,794215,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2911,794365,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2912,799082,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2913,799156,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2914,100149161,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2915,794278,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2916,799227,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2917,100124597,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2918,794649,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2919,100073342,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2920,100333265,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2921,100148468,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2922,793315,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2923,403050,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2924,101882925,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2925,100536871,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2926,110437754,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2927,792590,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2928,654782,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2929,100002553,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2930,797157,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2931,100003610,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2932,353180,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2933,353181,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2934,100150764,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2935,100535160,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2936,558520,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2937,402987,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2938,195820,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2939,402917,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2940,402920,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2941,353223,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2942,100001596,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2943,100310882,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2944,100310830,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2945,560609,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2946,100003535,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2947,564945,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2948,559315,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2949,570410,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2950,393608,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2951,100000544,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2952,562469,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2953,100005416,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2954,560057,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2955,571808,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2956,561406,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2957,102216340,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2958,100150997,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2959,562364,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2960,571410,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2961,108179103,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2962,100007535,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2963,561701,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2964,566118,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2965,560100,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2966,101882633,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2967,571633,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2968,799661,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2969,799741,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2970,100003922,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2971,100537284,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2972,368435,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2973,566099,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2974,571773,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2975,101884764,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2976,110437788,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2977,100037375,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2978,793750,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2979,100147937,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2980,566497,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2981,100007926,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2982,100329592,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2983,404209,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2984,795246,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2985,100002627,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2986,353222,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2987,360141,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2988,100001586,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2989,100270671,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2990,100270672,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2991,564687,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2992,266721,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2993,569382,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2994,558878,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2995,556431,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2996,108179223,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2997,30667,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2998,565718,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
2999,30661,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3000,30660,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3001,30668,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3002,30669,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3003,368461,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3004,567956,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3005,445184,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3006,102216338,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3007,794698,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3008,64617,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3009,170457,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3010,100332187,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3011,798390,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3012,402857,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3013,492350,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3014,780835,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3015,100329657,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3016,100535037,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3017,108190685,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3018,100005461,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3019,100005512,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3020,100537296,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3021,100535026,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3022,100996239,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3023,503864,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3024,796288,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3025,566602,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3026,100498669,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3027,792884,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3028,558546,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3029,566888,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3030,794924,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
3031,100149732,dre04080,Signaling molecules and interaction,Neuroactive ligand-receptor interaction
